id,pop_total,county,state,pop_class
0500000US26157,53323,Tuscola County,Michigan,Small Metro Area
0500000US26159,75587,Van Buren County,Michigan,Small Metro Area
0500000US26161,372258,Washtenaw County,Michigan,Medium Metro Area
0500000US26163,1793561,Wayne County,Michigan,Large Metro Area
0500000US26165,33673,Wexford County,Michigan,Micro Area
0500000US27001,15697,Aitkin County,Minnesota,Micro Area
0500000US27003,363887,Anoka County,Minnesota,Medium Metro Area
0500000US27005,35183,Becker County,Minnesota,Micro Area
0500000US27007,46228,Beltrami County,Minnesota,Micro Area
0500000US27009,41379,Benton County,Minnesota,Micro Area
0500000US27011,5166,Big Stone County,Minnesota,Rural Area
0500000US27013,69112,Blue Earth County,Minnesota,Small Metro Area
0500000US27015,25912,Brown County,Minnesota,Micro Area
0500000US27017,36207,Carlton County,Minnesota,Micro Area
0500000US27019,106922,Carver County,Minnesota,Small Metro Area
0500000US27021,30066,Cass County,Minnesota,Micro Area
0500000US27023,12598,Chippewa County,Minnesota,Micro Area
0500000US27025,56621,Chisago County,Minnesota,Small Metro Area
0500000US27027,65318,Clay County,Minnesota,Small Metro Area
0500000US27029,8524,Clearwater County,Minnesota,Rural Area
0500000US27031,5600,Cook County,Minnesota,Rural Area
0500000US27033,11517,Cottonwood County,Minnesota,Micro Area
0500000US27035,66123,Crow Wing County,Minnesota,Small Metro Area
0500000US27037,439882,Dakota County,Minnesota,Medium Metro Area
0500000US27039,20867,Dodge County,Minnesota,Micro Area
0500000US27041,39006,Douglas County,Minnesota,Micro Area
0500000US27043,13921,Faribault County,Minnesota,Micro Area
0500000US27045,21228,Fillmore County,Minnesota,Micro Area
0500000US27047,30895,Freeborn County,Minnesota,Micro Area
0500000US27049,47582,Goodhue County,Minnesota,Micro Area
0500000US27051,6074,Grant County,Minnesota,Rural Area
0500000US27053,1281565,Hennepin County,Minnesota,Large Metro Area
0500000US27055,18843,Houston County,Minnesota,Micro Area
0500000US27057,21344,Hubbard County,Minnesota,Micro Area
0500000US27059,41135,Isanti County,Minnesota,Micro Area
0500000US27061,45014,Itasca County,Minnesota,Micro Area
0500000US27063,9989,Jackson County,Minnesota,Rural Area
0500000US27065,16032,Kanabec County,Minnesota,Micro Area
0500000US27067,43732,Kandiyohi County,Minnesota,Micro Area
0500000US27069,4207,Kittson County,Minnesota,Rural Area
0500000US27071,12062,Koochiching County,Minnesota,Micro Area
0500000US27073,6719,Lac qui Parle County,Minnesota,Rural Area
0500000US27075,10905,Lake County,Minnesota,Micro Area
0500000US27077,3763,Lake of the Woods County,Minnesota,Rural Area
0500000US27079,28674,Le Sueur County,Minnesota,Micro Area
0500000US27081,5640,Lincoln County,Minnesota,Rural Area
0500000US27083,25269,Lyon County,Minnesota,Micro Area
0500000US27085,36771,McLeod County,Minnesota,Micro Area
0500000US27087,5411,Mahnomen County,Minnesota,Rural Area
0500000US27089,9040,Marshall County,Minnesota,Rural Area
0500000US27091,20025,Martin County,Minnesota,Micro Area
0500000US27093,23400,Meeker County,Minnesota,Micro Area
0500000US27095,26459,Mille Lacs County,Minnesota,Micro Area
0500000US27097,34010,Morrison County,Minnesota,Micro Area
0500000US27099,40029,Mower County,Minnesota,Micro Area
0500000US27101,8179,Murray County,Minnesota,Rural Area
0500000US27103,34454,Nicollet County,Minnesota,Micro Area
0500000US27105,22290,Nobles County,Minnesota,Micro Area
0500000US27107,6441,Norman County,Minnesota,Rural Area
0500000US27109,162847,Olmsted County,Minnesota,Small Metro Area
0500000US27111,60081,Otter Tail County,Minnesota,Small Metro Area
0500000US27113,13992,Pennington County,Minnesota,Micro Area
0500000US27115,28876,Pine County,Minnesota,Micro Area
0500000US27117,9424,Pipestone County,Minnesota,Rural Area
0500000US27119,31192,Polk County,Minnesota,Micro Area
0500000US27121,11308,Pope County,Minnesota,Micro Area
0500000US27123,552352,Ramsey County,Minnesota,Medium Metro Area
0500000US27125,3935,Red Lake County,Minnesota,Rural Area
0500000US27127,15425,Redwood County,Minnesota,Micro Area
0500000US27129,14723,Renville County,Minnesota,Micro Area
0500000US27131,67097,Rice County,Minnesota,Small Metro Area
0500000US27133,9704,Rock County,Minnesota,Rural Area
0500000US27135,15331,Roseau County,Minnesota,Micro Area
0500000US27137,200231,St. Louis County,Minnesota,Small Metro Area
0500000US27139,150928,Scott County,Minnesota,Small Metro Area
0500000US27141,97183,Sherburne County,Minnesota,Small Metro Area
0500000US27143,14836,Sibley County,Minnesota,Micro Area
0500000US27145,158292,Stearns County,Minnesota,Small Metro Area
0500000US27147,37406,Steele County,Minnesota,Micro Area
0500000US27149,9671,Stevens County,Minnesota,Rural Area
0500000US27151,9838,Swift County,Minnesota,Rural Area
0500000US27153,25262,Todd County,Minnesota,Micro Area
0500000US27155,3360,Traverse County,Minnesota,Rural Area
0500000US27157,21387,Wabasha County,Minnesota,Micro Area
0500000US27159,14065,Wadena County,Minnesota,Micro Area
0500000US27161,18968,Waseca County,Minnesota,Micro Area
0500000US27163,267568,Washington County,Minnesota,Medium Metro Area
0500000US27165,11253,Watonwan County,Minnesota,Micro Area
0500000US27167,6506,Wilkin County,Minnesota,Rural Area
0500000US27169,49671,Winona County,Minnesota,Micro Area
0500000US27171,141337,Wright County,Minnesota,Small Metro Area
0500000US27173,9528,Yellow Medicine County,Minnesota,Rural Area
0500000US28001,29538,Adams County,Mississippi,Micro Area
0500000US28003,34740,Alcorn County,Mississippi,Micro Area
0500000US28005,12720,Amite County,Mississippi,Micro Area
0500000US28007,17889,Attala County,Mississippi,Micro Area
0500000US28009,7646,Benton County,Mississippi,Rural Area
0500000US28011,30985,Bolivar County,Mississippi,Micro Area
0500000US28013,13266,Calhoun County,Mississippi,Micro Area
0500000US28015,9998,Carroll County,Mississippi,Rural Area
0500000US28017,17106,Chickasaw County,Mississippi,Micro Area
0500000US28019,8246,Choctaw County,Mississippi,Rural Area
0500000US28021,9135,Claiborne County,Mississippi,Rural Area
0500000US28023,15615,Clarke County,Mississippi,Micro Area
0500000US28025,18636,Clay County,Mississippi,Micro Area
0500000US28027,21390,Coahoma County,Mississippi,Micro Area
0500000US28029,28368,Copiah County,Mississippi,Micro Area
0500000US28031,18340,Covington County,Mississippi,Micro Area
0500000US28033,185314,DeSoto County,Mississippi,Small Metro Area
0500000US28035,78158,Forrest County,Mississippi,Small Metro Area
0500000US28037,7675,Franklin County,Mississippi,Rural Area
0500000US28039,24350,George County,Mississippi,Micro Area
0500000US28041,13530,Greene County,Mississippi,Micro Area
0500000US28043,21629,Grenada County,Mississippi,Micro Area
0500000US28045,46053,Hancock County,Mississippi,Micro Area
0500000US28047,208621,Harrison County,Mississippi,Small Metro Area
0500000US28049,227742,Hinds County,Mississippi,Small Metro Area
0500000US28051,17000,Holmes County,Mississippi,Micro Area
0500000US28053,7785,Humphreys County,Mississippi,Rural Area
0500000US28055,1338,Issaquena County,Mississippi,Rural Area
0500000US28057,23863,Itawamba County,Mississippi,Micro Area
0500000US28059,143252,Jackson County,Mississippi,Small Metro Area
0500000US28061,16367,Jasper County,Mississippi,Micro Area
0500000US28063,7260,Jefferson County,Mississippi,Rural Area
0500000US28065,11321,Jefferson Davis County,Mississippi,Micro Area
0500000US28067,67246,Jones County,Mississippi,Small Metro Area
0500000US28069,8988,Kemper County,Mississippi,Rural Area
0500000US28071,55813,Lafayette County,Mississippi,Small Metro Area
0500000US28073,64222,Lamar County,Mississippi,Small Metro Area
0500000US28075,72984,Lauderdale County,Mississippi,Small Metro Area
0500000US28077,12016,Lawrence County,Mississippi,Micro Area
0500000US28079,21275,Leake County,Mississippi,Micro Area
0500000US28081,83343,Lee County,Mississippi,Small Metro Area
0500000US28083,28339,Leflore County,Mississippi,Micro Area
0500000US28085,34907,Lincoln County,Mississippi,Micro Area
0500000US28087,58879,Lowndes County,Mississippi,Small Metro Area
0500000US28089,109145,Madison County,Mississippi,Small Metro Area
0500000US28091,24441,Marion County,Mississippi,Micro Area
0500000US28093,33752,Marshall County,Mississippi,Micro Area
0500000US28095,34180,Monroe County,Mississippi,Micro Area
0500000US28097,9822,Montgomery County,Mississippi,Rural Area
0500000US28099,29087,Neshoba County,Mississippi,Micro Area
0500000US28101,21291,Newton County,Mississippi,Micro Area
0500000US28103,10285,Noxubee County,Mississippi,Micro Area
0500000US28105,51788,Oktibbeha County,Mississippi,Small Metro Area
0500000US28107,33208,Panola County,Mississippi,Micro Area
0500000US28109,56145,Pearl River County,Mississippi,Small Metro Area
0500000US28111,11511,Perry County,Mississippi,Micro Area
0500000US28113,40324,Pike County,Mississippi,Micro Area
0500000US28115,31184,Pontotoc County,Mississippi,Micro Area
0500000US28117,25008,Prentiss County,Mississippi,Micro Area
0500000US28119,6176,Quitman County,Mississippi,Rural Area
0500000US28121,157031,Rankin County,Mississippi,Small Metro Area
0500000US28123,27990,Scott County,Mississippi,Micro Area
0500000US28125,3800,Sharkey County,Mississippi,Rural Area
0500000US28127,25949,Simpson County,Mississippi,Micro Area
0500000US28129,14209,Smith County,Mississippi,Micro Area
0500000US28131,18333,Stone County,Mississippi,Micro Area
0500000US28133,25971,Sunflower County,Mississippi,Micro Area
0500000US28135,12715,Tallahatchie County,Mississippi,Micro Area
0500000US28137,28064,Tate County,Mississippi,Micro Area
0500000US28139,21815,Tippah County,Mississippi,Micro Area
0500000US28141,18850,Tishomingo County,Mississippi,Micro Area
0500000US28143,9782,Tunica County,Mississippi,Rural Area
0500000US28145,27777,Union County,Mississippi,Micro Area
0500000US28147,13884,Walthall County,Mississippi,Micro Area
0500000US28149,44722,Warren County,Mississippi,Micro Area
0500000US28151,44922,Washington County,Mississippi,Micro Area
0500000US28153,19779,Wayne County,Mississippi,Micro Area
0500000US28155,9926,Webster County,Mississippi,Rural Area
0500000US28157,8587,Wilkinson County,Mississippi,Rural Area
0500000US28159,17714,Winston County,Mississippi,Micro Area
0500000US28161,12481,Yalobusha County,Mississippi,Micro Area
0500000US28163,26743,Yazoo County,Mississippi,Micro Area
0500000US29001,25314,Adair County,Missouri,Micro Area
0500000US29003,18135,Andrew County,Missouri,Micro Area
0500000US29005,5305,Atchison County,Missouri,Rural Area
0500000US29007,24962,Audrain County,Missouri,Micro Area
0500000US29009,34534,Barry County,Missouri,Micro Area
0500000US29011,11637,Barton County,Missouri,Micro Area
0500000US29013,16042,Bates County,Missouri,Micro Area
0500000US29015,19394,Benton County,Missouri,Micro Area
0500000US29017,10567,Bollinger County,Missouri,Micro Area
0500000US29019,183610,Boone County,Missouri,Small Metro Area
0500000US29021,84793,Buchanan County,Missouri,Small Metro Area
0500000US29023,42130,Butler County,Missouri,Micro Area
0500000US29025,8815,Caldwell County,Missouri,Rural Area
0500000US29027,44283,Callaway County,Missouri,Micro Area
0500000US29029,42745,Camden County,Missouri,Micro Area
0500000US29031,81710,Cape Girardeau County,Missouri,Small Metro Area
0500000US29033,8495,Carroll County,Missouri,Rural Area
0500000US29035,5202,Carter County,Missouri,Rural Area
0500000US29037,107824,Cass County,Missouri,Small Metro Area
0500000US29039,14188,Cedar County,Missouri,Micro Area
0500000US29041,7408,Chariton County,Missouri,Rural Area
0500000US29043,88842,Christian County,Missouri,Small Metro Area
0500000US29045,6634,Clark County,Missouri,Rural Area
0500000US29047,253335,Clay County,Missouri,Medium Metro Area
0500000US29049,21184,Clinton County,Missouri,Micro Area
0500000US29051,77279,Cole County,Missouri,Small Metro Area
0500000US29053,17103,Cooper County,Missouri,Micro Area
0500000US29055,23056,Crawford County,Missouri,Micro Area
0500000US29057,7569,Dade County,Missouri,Rural Area
0500000US29059,17071,Dallas County,Missouri,Micro Area
0500000US29061,8430,Daviess County,Missouri,Rural Area
0500000US29063,11029,DeKalb County,Missouri,Micro Area
0500000US29065,14421,Dent County,Missouri,Micro Area
0500000US29067,11578,Douglas County,Missouri,Micro Area
0500000US29069,28283,Dunklin County,Missouri,Micro Area
0500000US29071,104682,Franklin County,Missouri,Small Metro Area
0500000US29073,14794,Gasconade County,Missouri,Micro Area
0500000US29075,6162,Gentry County,Missouri,Rural Area
0500000US29077,298915,Greene County,Missouri,Medium Metro Area
0500000US29079,9808,Grundy County,Missouri,Rural Area
0500000US29081,8157,Harrison County,Missouri,Rural Area
0500000US29083,21946,Henry County,Missouri,Micro Area
0500000US29085,8279,Hickory County,Missouri,Rural Area
0500000US29087,4223,Holt County,Missouri,Rural Area
0500000US29089,10151,Howard County,Missouri,Micro Area
0500000US29091,39750,Howell County,Missouri,Micro Area
0500000US29093,9537,Iron County,Missouri,Rural Area
0500000US29095,717204,Jackson County,Missouri,Medium Metro Area
0500000US29097,122761,Jasper County,Missouri,Small Metro Area
0500000US29099,226739,Jefferson County,Missouri,Small Metro Area
0500000US29101,54013,Johnson County,Missouri,Small Metro Area
0500000US29103,3744,Knox County,Missouri,Rural Area
0500000US29105,36039,Laclede County,Missouri,Micro Area
0500000US29107,32984,Lafayette County,Missouri,Micro Area
0500000US29109,38001,Lawrence County,Missouri,Micro Area
0500000US29111,10032,Lewis County,Missouri,Micro Area
0500000US29113,59574,Lincoln County,Missouri,Small Metro Area
0500000US29115,11874,Linn County,Missouri,Micro Area
0500000US29117,14557,Livingston County,Missouri,Micro Area
0500000US29119,23303,McDonald County,Missouri,Micro Area
0500000US29121,15209,Macon County,Missouri,Micro Area
0500000US29123,12626,Madison County,Missouri,Micro Area
0500000US29125,8432,Maries County,Missouri,Rural Area
0500000US29127,28525,Marion County,Missouri,Micro Area
0500000US29129,3538,Mercer County,Missouri,Rural Area
0500000US29131,24722,Miller County,Missouri,Micro Area
0500000US29133,12577,Mississippi County,Missouri,Micro Area
0500000US29135,15473,Moniteau County,Missouri,Micro Area
0500000US29137,8666,Monroe County,Missouri,Rural Area
0500000US29139,11322,Montgomery County,Missouri,Micro Area
0500000US29141,21006,Morgan County,Missouri,Micro Area
0500000US29143,16434,New Madrid County,Missouri,Micro Area
0500000US29145,58648,Newton County,Missouri,Small Metro Area
0500000US29147,21241,Nodaway County,Missouri,Micro Area
0500000US29149,8635,Oregon County,Missouri,Rural Area
0500000US29151,13274,Osage County,Missouri,Micro Area
0500000US29153,8553,Ozark County,Missouri,Rural Area
0500000US29155,15661,Pemiscot County,Missouri,Micro Area
0500000US29157,18956,Perry County,Missouri,Micro Area
0500000US29159,42980,Pettis County,Missouri,Micro Area
0500000US29161,44638,Phelps County,Missouri,Micro Area
0500000US29163,17587,Pike County,Missouri,Micro Area
0500000US29165,106718,Platte County,Missouri,Small Metro Area
0500000US29167,31519,Polk County,Missouri,Micro Area
0500000US29169,53955,Pulaski County,Missouri,Small Metro Area
0500000US29171,4681,Putnam County,Missouri,Rural Area
0500000US29173,10355,Ralls County,Missouri,Micro Area
0500000US29175,24716,Randolph County,Missouri,Micro Area
0500000US29177,23158,Ray County,Missouri,Micro Area
0500000US29179,6096,Reynolds County,Missouri,Rural Area
0500000US29181,10679,Ripley County,Missouri,Micro Area
0500000US29183,405262,St. Charles County,Missouri,Medium Metro Area
0500000US29185,9284,St. Clair County,Missouri,Rural Area
0500000US29186,18479,Ste. Genevieve County,Missouri,Micro Area
0500000US29187,66922,St. Francois County,Missouri,Small Metro Area
0500000US29189,1004125,St. Louis County,Missouri,Large Metro Area
0500000US29195,23333,Saline County,Missouri,Micro Area
0500000US29197,4032,Schuyler County,Missouri,Rural Area
0500000US29199,4716,Scotland County,Missouri,Rural Area
0500000US29201,38059,Scott County,Missouri,Micro Area
0500000US29203,7031,Shannon County,Missouri,Rural Area
0500000US29205,6103,Shelby County,Missouri,Rural Area
0500000US29207,28672,Stoddard County,Missouri,Micro Area
0500000US29209,31076,Stone County,Missouri,Micro Area
0500000US29211,5999,Sullivan County,Missouri,Rural Area
0500000US29213,56066,Taney County,Missouri,Small Metro Area
0500000US29215,24487,Texas County,Missouri,Micro Area
0500000US29217,19707,Vernon County,Missouri,Micro Area
0500000US29219,35532,Warren County,Missouri,Micro Area
0500000US29221,23514,Washington County,Missouri,Micro Area
0500000US29223,10974,Wayne County,Missouri,Micro Area
0500000US29225,39085,Webster County,Missouri,Micro Area
0500000US29227,1973,Worth County,Missouri,Rural Area
0500000US29229,18188,Wright County,Missouri,Micro Area
0500000US29510,301578,St. Louis city,Missouri,Medium Metro Area
0500000US30001,9371,Beaverhead County,Montana,Rural Area
0500000US30003,13124,Big Horn County,Montana,Micro Area
0500000US30005,7044,Blaine County,Montana,Rural Area
0500000US30007,6774,Broadwater County,Montana,Rural Area
0500000US30009,10473,Carbon County,Montana,Micro Area
