id,pop_total,county,state,pop_class,year,broadband_pct,total_pop_enrolled,percent_total_pop_enrolled,margin_total_pop,geo_id_x,est_total_households,est_med_income_households,est_total_families,est_med_income_families,geo_id_y,est_total_pop_16_over,est_emp_pop_ratio_16_over,est_unemp_pop_ratio_16_over,geo_id_x,total_one_device,total_multi_device,total_without_device,total_households_org,geo_id_y,total_with_subs_org,total_without_subs_org,total_cellular_subs,total_with_cell_sub_only,total_subs,total_without_subs,total_subs_w_cell
0500000US13029,44738.0,Bryan County,Georgia,Micro Area,2018.0,0.85300004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13031,81099.0,Bulloch County,Georgia,Small Metro Area,2018.0,0.73199999,10996.0,36.9,1431.0,0500000US13031,27097.0,44179.0,16167.0,53183.0,0500000US13031,63454.0,53.0,9.9,0500000US13031,21356.0,29051.0,3371.0,63454.0,0500000US13031,42167.0,,,,16724.0,0.0,16724.0
0500000US13033,24596.0,Burke County,Georgia,Micro Area,2018.0,0.66499996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13035,25434.0,Butts County,Georgia,Micro Area,2018.0,0.66399997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13037,5573.0,Calhoun County,Georgia,Rural Area,2018.0,0.57300001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13039,54768.0,Camden County,Georgia,Small Metro Area,2018.0,0.83399999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13043,10981.0,Candler County,Georgia,Micro Area,2018.0,0.57499999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13045,119148.0,Carroll County,Georgia,Small Metro Area,2018.0,0.78400004,22135.0,61.0,1347.0,0500000US13045,41197.0,51545.0,29111.0,68393.0,0500000US13045,93282.0,56.8,4.7,0500000US13045,38658.0,39674.0,6523.0,93282.0,0500000US13045,70131.0,,,,18702.0,0.0,18702.0
0500000US13047,67872.0,Catoosa County,Georgia,Small Metro Area,2018.0,0.80500001,10761.0,74.6,900.0,0500000US13047,24722.0,56364.0,17070.0,69816.0,0500000US13047,,,,,,,,,0500000US13047,49627.0,,,,0.0,0.0,0.0
0500000US13049,12518.0,Charlton County,Georgia,Micro Area,2018.0,0.62699997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13051,295291.0,Chatham County,Georgia,Medium Metro Area,2018.0,0.83700001,45098.0,57.9,1180.0,0500000US13051,107921.0,55308.0,64383.0,73390.0,0500000US13051,234490.0,60.8,6.9,0500000US13051,105760.0,95425.0,17720.0,234490.0,0500000US13051,127124.0,,,,89638.0,0.0,89638.0
0500000US13053,9565.0,Chattahoochee County,Georgia,Rural Area,2018.0,0.78400004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13055,24965.0,Chattooga County,Georgia,Micro Area,2018.0,0.67299998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13057,266620.0,Cherokee County,Georgia,Medium Metro Area,2018.0,0.91799998,46276.0,70.9,1303.0,0500000US13057,89974.0,82069.0,68899.0,93862.0,0500000US13057,200627.0,65.5,3.9,0500000US13057,90390.0,82283.0,12798.0,200627.0,0500000US13057,174359.0,,,,0.0,0.0,0.0
0500000US13059,128671.0,Clarke County,Georgia,Small Metro Area,2018.0,0.80000001,15666.0,30.3,630.0,0500000US13059,49698.0,42232.0,26138.0,59103.0,0500000US13059,108297.0,55.4,5.3,0500000US13059,39820.0,49008.0,5756.0,108297.0,0500000US13059,70746.0,,,,27537.0,0.0,27537.0
0500000US13061,2848.0,Clay County,Georgia,Rural Area,2018.0,0.60699999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13063,297595.0,Clayton County,Georgia,Medium Metro Area,2018.0,0.77200001,58545.0,69.7,1942.0,0500000US13063,96286.0,46646.0,64911.0,52117.0,0500000US13063,218829.0,62.0,6.1,0500000US13063,98135.0,93503.0,8760.0,218829.0,0500000US13063,35103.0,24150.0,,,155170.0,24150.0,155170.0
0500000US13065,6749.0,Clinch County,Georgia,Rural Area,2018.0,0.45099998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13067,766149.0,Cobb County,Georgia,Medium Metro Area,2018.0,0.89699996,133702.0,66.8,2230.0,0500000US13067,283094.0,78894.0,191753.0,96448.0,0500000US13067,601280.0,68.0,3.7,0500000US13067,273349.0,251838.0,34097.0,601280.0,0500000US13067,359685.0,67685.0,34740.0,,163156.0,67685.0,197896.0
0500000US13069,43092.0,Coffee County,Georgia,Micro Area,2018.0,0.61900002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13071,45898.0,Colquitt County,Georgia,Micro Area,2018.0,0.70899999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13073,156010.0,Columbia County,Georgia,Small Metro Area,2018.0,0.80899996,30740.0,68.2,1467.0,0500000US13073,47167.0,82024.0,35005.0,94055.0,0500000US13073,119501.0,59.3,5.1,0500000US13073,52545.0,50683.0,7195.0,119501.0,0500000US13073,88954.0,,,,20410.0,0.0,20410.0
0500000US13075,17229.0,Cook County,Georgia,Micro Area,2018.0,0.60500002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13077,146158.0,Coweta County,Georgia,Small Metro Area,2018.0,0.83299994,28138.0,72.6,1976.0,0500000US13077,52114.0,69240.0,37623.0,85147.0,0500000US13077,116331.0,61.6,2.6,0500000US13077,50146.0,48885.0,7466.0,116331.0,0500000US13077,88824.0,,,,0.0,0.0,0.0
0500000US13079,12130.0,Crawford County,Georgia,Micro Area,2018.0,0.68099999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13081,20128.0,Crisp County,Georgia,Micro Area,2018.0,0.59000003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13083,16251.0,Dade County,Georgia,Micro Area,2018.0,0.72900003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13085,26798.0,Dawson County,Georgia,Micro Area,2018.0,0.83100003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13087,29367.0,Decatur County,Georgia,Micro Area,2018.0,0.523,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13089,764382.0,DeKalb County,Georgia,Medium Metro Area,2018.0,0.829,122868.0,64.3,2066.0,0500000US13089,287001.0,64461.0,165666.0,80332.0,0500000US13089,598255.0,66.2,5.4,0500000US13089,278763.0,252531.0,33760.0,598255.0,0500000US13089,214249.0,41283.0,38742.0,,320791.0,41283.0,359533.0
0500000US13091,19925.0,Dodge County,Georgia,Micro Area,2018.0,0.54799998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13093,11208.0,Dooly County,Georgia,Micro Area,2018.0,0.58400005,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13095,85790.0,Dougherty County,Georgia,Small Metro Area,2018.0,0.71799999,17050.0,59.8,1459.0,0500000US13095,33717.0,39659.0,19901.0,46607.0,0500000US13095,72097.0,50.3,11.3,0500000US13095,31539.0,27737.0,5618.0,72097.0,0500000US13095,19457.0,,,,49649.0,0.0,49649.0
0500000US13097,144237.0,Douglas County,Georgia,Small Metro Area,2018.0,0.79100001,29044.0,68.8,1663.0,0500000US13097,49534.0,60829.0,35995.0,67245.0,0500000US13097,112848.0,62.6,4.8,0500000US13097,50483.0,46532.0,6140.0,112848.0,0500000US13097,53321.0,,,,52595.0,0.0,52595.0
0500000US13099,10854.0,Early County,Georgia,Micro Area,2018.0,0.54500002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13101,3697.0,Echols County,Georgia,Rural Area,2018.0,0.442,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13103,64769.0,Effingham County,Georgia,Small Metro Area,2018.0,0.829,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13105,19637.0,Elbert County,Georgia,Micro Area,2018.0,0.57100004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13107,22768.0,Emanuel County,Georgia,Micro Area,2018.0,0.65100002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13109,10774.0,Evans County,Georgia,Micro Area,2018.0,0.66100001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13111,25319.0,Fannin County,Georgia,Micro Area,2018.0,0.78299993,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13113,119194.0,Fayette County,Georgia,Small Metro Area,2018.0,0.89200002,22989.0,70.6,1560.0,0500000US13113,39366.0,93468.0,30120.0,116995.0,0500000US13113,90842.0,59.3,3.2,0500000US13113,40588.0,35269.0,7599.0,90842.0,0500000US13113,61018.0,,,,22349.0,0.0,22349.0
0500000US13115,98584.0,Floyd County,Georgia,Small Metro Area,2018.0,0.773,15036.0,71.1,1221.0,0500000US13115,34672.0,38462.0,24361.0,51147.0,0500000US13115,78167.0,49.8,2.9,0500000US13115,33378.0,31368.0,7375.0,78167.0,0500000US13115,63613.0,,,,0.0,0.0,0.0
0500000US13117,251283.0,Forsyth County,Georgia,Medium Metro Area,2018.0,0.926,50658.0,73.4,990.0,0500000US13117,81353.0,104687.0,65991.0,115901.0,0500000US13117,179571.0,67.4,2.6,0500000US13117,80416.0,75196.0,10522.0,179571.0,0500000US13117,142960.0,15818.0,23730.0,,0.0,15818.0,23730.0
0500000US13119,23424.0,Franklin County,Georgia,Micro Area,2018.0,0.63299996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13121,1066710.0,Fulton County,Georgia,Large Metro Area,2018.0,0.83100003,170695.0,61.8,3384.0,0500000US13121,417157.0,70930.0,230448.0,89964.0,0500000US13121,846317.0,64.4,4.5,0500000US13121,378924.0,360909.0,49838.0,846317.0,0500000US13121,392187.0,53425.0,64029.0,,358010.0,53425.0,422039.0
0500000US13123,31353.0,Gilmer County,Georgia,Micro Area,2018.0,0.73699999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13125,2884.0,Glascock County,Georgia,Rural Area,2018.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13127,84499.0,Glynn County,Georgia,Small Metro Area,2018.0,0.78099996,14388.0,74.2,1111.0,0500000US13127,34634.0,55196.0,23068.0,71458.0,0500000US13127,68320.0,58.6,3.4,0500000US13127,32887.0,25183.0,6478.0,68320.0,0500000US13127,48096.0,,,,17581.0,0.0,17581.0
0500000US13129,57544.0,Gordon County,Georgia,Small Metro Area,2018.0,0.699,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13131,26236.0,Grady County,Georgia,Micro Area,2018.0,0.704,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13133,18915.0,Greene County,Georgia,Micro Area,2018.0,0.67699999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13135,957062.0,Gwinnett County,Georgia,Medium Metro Area,2018.0,0.875,190249.0,70.9,2718.0,0500000US13135,297658.0,72184.0,223536.0,81018.0,0500000US13135,710142.0,66.5,3.5,0500000US13135,314086.0,307311.0,33140.0,710142.0,0500000US13135,344425.0,134277.0,92007.0,,195253.0,134277.0,287260.0
0500000US13137,46031.0,Habersham County,Georgia,Micro Area,2018.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13139,203136.0,Hall County,Georgia,Small Metro Area,2018.0,0.82099998,38484.0,73.0,1203.0,0500000US13139,64990.0,61699.0,47579.0,73760.0,0500000US13139,157289.0,61.2,3.2,0500000US13139,69488.0,62342.0,12574.0,157289.0,0500000US13139,135869.0,38426.0,,,0.0,38426.0,0.0
0500000US13141,8735.0,Hancock County,Georgia,Rural Area,2018.0,0.45699999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13143,29919.0,Haralson County,Georgia,Micro Area,2018.0,0.72499996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13145,34668.0,Harris County,Georgia,Micro Area,2018.0,0.81099999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13147,25828.0,Hart County,Georgia,Micro Area,2018.0,0.65600002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13149,11412.0,Heard County,Georgia,Micro Area,2018.0,0.671,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13151,240712.0,Henry County,Georgia,Small Metro Area,2018.0,0.87,47042.0,76.4,1862.0,0500000US13151,75926.0,73541.0,59142.0,82425.0,0500000US13151,179510.0,65.7,4.0,0500000US13151,81013.0,75539.0,9457.0,179510.0,0500000US13151,84904.0,,,,81055.0,0.0,81055.0
0500000US13153,163633.0,Houston County,Georgia,Small Metro Area,2018.0,0.79899997,29348.0,66.0,1679.0,0500000US13153,58155.0,58965.0,38986.0,78470.0,0500000US13153,121401.0,60.5,5.0,0500000US13153,54180.0,51677.0,7104.0,121401.0,0500000US13153,73645.0,,,,38017.0,0.0,38017.0
0500000US13155,9666.0,Irwin County,Georgia,Rural Area,2018.0,0.57300001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13157,75907.0,Jackson County,Georgia,Small Metro Area,2018.0,0.77700001,14118.0,75.3,912.0,0500000US13157,23640.0,73150.0,19138.0,82363.0,0500000US13157,55402.0,63.8,2.3,0500000US13157,23566.0,23125.0,4265.0,55402.0,0500000US13157,48056.0,,,,0.0,0.0,0.0
0500000US13159,14588.0,Jasper County,Georgia,Micro Area,2018.0,0.68299997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13161,14779.0,Jeff Davis County,Georgia,Micro Area,2018.0,0.54299998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13163,15709.0,Jefferson County,Georgia,Micro Area,2018.0,0.53799999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13165,8674.0,Jenkins County,Georgia,Rural Area,2018.0,0.528,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13167,9189.0,Johnson County,Georgia,Rural Area,2018.0,0.574,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13169,28347.0,Jones County,Georgia,Micro Area,2018.0,0.77200001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13171,18500.0,Lamar County,Georgia,Micro Area,2018.0,0.69200003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13173,9877.0,Lanier County,Georgia,Rural Area,2018.0,0.50999999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13175,49570.0,Laurens County,Georgia,Micro Area,2018.0,0.56699997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13177,33163.0,Lee County,Georgia,Micro Area,2018.0,0.82400006,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13179,65256.0,Liberty County,Georgia,Small Metro Area,2018.0,0.83399999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13181,7690.0,Lincoln County,Georgia,Rural Area,2018.0,0.53100002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13183,16168.0,Long County,Georgia,Micro Area,2018.0,0.787,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13185,118251.0,Lowndes County,Georgia,Small Metro Area,2018.0,0.65000004,19972.0,59.2,1775.0,0500000US13185,41734.0,34886.0,23712.0,57457.0,0500000US13185,91357.0,51.5,4.2,0500000US13185,36837.0,40058.0,5879.0,91357.0,0500000US13185,52780.0,,,,32351.0,0.0,32351.0
0500000US13187,33488.0,Lumpkin County,Georgia,Micro Area,2018.0,0.77700001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13189,21632.0,McDuffie County,Georgia,Micro Area,2018.0,0.58099997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13191,10975.0,McIntosh County,Georgia,Micro Area,2018.0,0.71399999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13193,12082.0,Macon County,Georgia,Micro Area,2018.0,0.57799995,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13195,30120.0,Madison County,Georgia,Micro Area,2018.0,0.71100003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13197,7498.0,Marion County,Georgia,Rural Area,2018.0,0.54500002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13199,20613.0,Meriwether County,Georgia,Micro Area,2018.0,0.57199997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13201,6000.0,Miller County,Georgia,Rural Area,2018.0,0.50300002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13205,21755.0,Mitchell County,Georgia,Micro Area,2018.0,0.64099997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13207,27957.0,Monroe County,Georgia,Micro Area,2018.0,0.74399996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13209,8610.0,Montgomery County,Georgia,Rural Area,2018.0,0.72299999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13211,20097.0,Morgan County,Georgia,Micro Area,2018.0,0.73899996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13213,39973.0,Murray County,Georgia,Micro Area,2018.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13215,206922.0,Muscogee County,Georgia,Small Metro Area,2018.0,0.75099999,34290.0,61.3,1626.0,0500000US13215,72862.0,47288.0,43324.0,60347.0,0500000US13215,150923.0,50.0,10.0,0500000US13215,67261.0,62636.0,10952.0,150923.0,0500000US13215,67854.0,,,,70925.0,0.0,70925.0
0500000US13217,112483.0,Newton County,Georgia,Small Metro Area,2018.0,0.82400006,23991.0,79.0,1921.0,0500000US13217,38436.0,57344.0,27727.0,61104.0,0500000US13217,83731.0,58.1,4.8,0500000US13217,36787.0,33727.0,5403.0,83731.0,0500000US13217,42223.0,,,,37576.0,0.0,37576.0
0500000US13219,41799.0,Oconee County,Georgia,Micro Area,2018.0,0.85899997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13221,14825.0,Oglethorpe County,Georgia,Micro Area,2018.0,0.64599997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13223,168661.0,Paulding County,Georgia,Small Metro Area,2018.0,0.847,32855.0,74.4,1858.0,0500000US13223,53630.0,73084.0,41506.0,79171.0,0500000US13223,127381.0,64.7,3.7,0500000US13223,57648.0,52340.0,6369.0,127381.0,0500000US13223,98866.0,,,,0.0,0.0,0.0
0500000US13225,27981.0,Peach County,Georgia,Micro Area,2018.0,0.73000002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13227,33216.0,Pickens County,Georgia,Micro Area,2018.0,0.83399999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13229,19716.0,Pierce County,Georgia,Micro Area,2018.0,0.64300001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13231,18889.0,Pike County,Georgia,Micro Area,2018.0,0.736,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13233,42853.0,Polk County,Georgia,Micro Area,2018.0,0.72600001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13235,9855.0,Pulaski County,Georgia,Rural Area,2018.0,0.65200001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13237,22047.0,Putnam County,Georgia,Micro Area,2018.0,0.736,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13239,2235.0,Quitman County,Georgia,Rural Area,2018.0,0.52899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13241,16883.0,Rabun County,Georgia,Micro Area,2018.0,0.69800001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13243,6425.0,Randolph County,Georgia,Rural Area,2018.0,0.69099998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13245,206607.0,Richmond County,Georgia,Small Metro Area,2018.0,0.722,32703.0,65.8,1599.0,0500000US13245,70534.0,39413.0,39598.0,50533.0,0500000US13245,160792.0,53.9,7.5,0500000US13245,70386.0,67366.0,10791.0,160792.0,0500000US13245,62433.0,,,,88390.0,0.0,88390.0
0500000US13247,93570.0,Rockdale County,Georgia,Small Metro Area,2018.0,0.792,17658.0,66.9,1507.0,0500000US13247,31460.0,61222.0,22818.0,72124.0,0500000US13247,71051.0,57.6,5.1,0500000US13247,31005.0,29664.0,4758.0,71051.0,0500000US13247,27658.0,,,,40289.0,0.0,40289.0
0500000US13249,4547.0,Schley County,Georgia,Rural Area,2018.0,0.69800001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13251,14067.0,Screven County,Georgia,Micro Area,2018.0,0.69300002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13253,9147.0,Seminole County,Georgia,Rural Area,2018.0,0.63499999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13255,67306.0,Spalding County,Georgia,Small Metro Area,2018.0,0.667,12257.0,76.4,659.0,0500000US13255,25659.0,42920.0,16956.0,50568.0,0500000US13255,51901.0,49.4,4.5,0500000US13255,25866.0,17966.0,4864.0,51901.0,0500000US13255,33331.0,,,,16868.0,0.0,16868.0
0500000US13257,26784.0,Stephens County,Georgia,Micro Area,2018.0,0.69099998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13259,5314.0,Stewart County,Georgia,Rural Area,2018.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13261,29616.0,Sumter County,Georgia,Micro Area,2018.0,0.662,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13263,5733.0,Talbot County,Georgia,Rural Area,2018.0,0.52899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13265,1559.0,Taliaferro County,Georgia,Rural Area,2018.0,0.42500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13267,22842.0,Tattnall County,Georgia,Micro Area,2018.0,0.69499999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13269,7816.0,Taylor County,Georgia,Rural Area,2018.0,0.58499998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13271,12477.0,Telfair County,Georgia,Micro Area,2018.0,0.257,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13273,9185.0,Terrell County,Georgia,Rural Area,2018.0,0.71700001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13275,45798.0,Thomas County,Georgia,Micro Area,2018.0,0.773,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13277,41344.0,Tift County,Georgia,Micro Area,2018.0,0.64099997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13279,27030.0,Toombs County,Georgia,Micro Area,2018.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13281,12493.0,Towns County,Georgia,Micro Area,2018.0,0.72499996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13283,6406.0,Treutlen County,Georgia,Rural Area,2018.0,0.59000003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13285,69426.0,Troup County,Georgia,Small Metro Area,2018.0,0.71399999,13253.0,66.9,980.0,0500000US13285,25417.0,44260.0,17648.0,56368.0,0500000US13285,,,,,,,,,0500000US13285,33076.0,,,,0.0,0.0,0.0
0500000US13287,9006.0,Turner County,Georgia,Rural Area,2018.0,0.653,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13289,8022.0,Twiggs County,Georgia,Rural Area,2018.0,0.53400004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13291,24632.0,Union County,Georgia,Micro Area,2018.0,0.73400003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13293,27700.0,Upson County,Georgia,Micro Area,2018.0,0.65500003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13295,67654.0,Walker County,Georgia,Small Metro Area,2018.0,0.73299998,11933.0,78.0,1069.0,0500000US13295,26895.0,42609.0,18983.0,52011.0,0500000US13295,56555.0,53.2,5.9,0500000US13295,24853.0,21930.0,5768.0,56555.0,0500000US13295,52802.0,,,,0.0,0.0,0.0
0500000US13297,96673.0,Walton County,Georgia,Small Metro Area,2018.0,0.801,18402.0,77.6,1444.0,0500000US13297,32624.0,66640.0,24593.0,76387.0,0500000US13297,73162.0,60.0,2.5,0500000US13297,33423.0,27555.0,5925.0,73162.0,0500000US13297,57046.0,,,,0.0,0.0,0.0
0500000US13299,36251.0,Ware County,Georgia,Micro Area,2018.0,0.662,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13301,5215.0,Warren County,Georgia,Rural Area,2018.0,0.43000001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13303,19988.0,Washington County,Georgia,Micro Area,2018.0,0.60699999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13305,30144.0,Wayne County,Georgia,Micro Area,2018.0,0.67699999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13307,2348.0,Webster County,Georgia,Rural Area,2018.0,0.55699998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13309,7471.0,Wheeler County,Georgia,Rural Area,2018.0,0.32299998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13311,28003.0,White County,Georgia,Micro Area,2018.0,0.71600002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13313,102864.0,Whitfield County,Georgia,Small Metro Area,2018.0,0.76899999,20546.0,76.6,986.0,0500000US13313,36658.0,45028.0,24907.0,57110.0,0500000US13313,80621.0,60.1,4.8,0500000US13313,36796.0,30839.0,5774.0,80621.0,0500000US13313,73871.0,,,,0.0,0.0,0.0
0500000US13315,8766.0,Wilcox County,Georgia,Rural Area,2018.0,0.50699997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13317,9565.0,Wilkes County,Georgia,Rural Area,2018.0,0.43899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13319,8877.0,Wilkinson County,Georgia,Rural Area,2018.0,0.55000001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US13321,20784.0,Worth County,Georgia,Micro Area,2018.0,0.70899999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US15001,200629.0,Hawaii County,Hawaii,Small Metro Area,2018.0,0.75199997,32026.0,72.4,826.0,0500000US15001,71565.0,57571.0,46712.0,75348.0,0500000US15001,162367.0,55.8,5.2,0500000US15001,76239.0,61920.0,15240.0,162367.0,0500000US15001,58940.0,,42354.0,18932.0,36230.0,18932.0,78584.0
0500000US15003,1016508.0,Honolulu County,Hawaii,Large Metro Area,2018.0,0.85300004,142562.0,61.3,2064.0,0500000US15003,308208.0,84423.0,215379.0,101386.0,0500000US15003,792616.0,59.7,3.7,0500000US15003,355466.0,315987.0,79202.0,792616.0,0500000US15003,168933.0,64704.0,362555.0,74265.0,185185.0,138969.0,547740.0
0500000US15005,82.0,Kalawao County,Hawaii,Rural Area,,,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US15007,73298.0,Kauai County,Hawaii,Small Metro Area,2018.0,0.81399995,10915.0,78.9,739.0,0500000US15007,22685.0,80921.0,16333.0,89383.0,0500000US15007,58085.0,62.8,2.6,0500000US15007,25964.0,23065.0,5823.0,58085.0,0500000US15007,19809.0,,21367.0,4438.0,11926.0,4438.0,33293.0
0500000US15009,164754.0,Maui County,Hawaii,Small Metro Area,2018.0,0.82999998,24856.0,72.4,1333.0,0500000US15009,52794.0,82885.0,38425.0,91725.0,0500000US15009,134611.0,63.1,3.5,0500000US15009,63041.0,52333.0,11827.0,134611.0,0500000US15009,50304.0,,43466.0,,22506.0,0.0,65972.0
0500000US16001,494967.0,Ada County,Idaho,Medium Metro Area,2018.0,0.81200004,83254.0,70.9,2281.0,0500000US16001,178712.0,66405.0,116638.0,81101.0,0500000US16001,371124.0,63.3,3.5,0500000US16001,171918.0,148229.0,25819.0,371124.0,0500000US16001,336892.0,,,,0.0,0.0,0.0
0500000US16003,4379.0,Adams County,Idaho,Rural Area,2018.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
